minutes_watched,CLV,region,channel,Clicks,Conversions,Campaign_Spend,CTR,Conversion_Rate,Revenue,ROI,Cluster
435.0,119.0,0,3,43,2,8.700000000000001,9.885057471264368,4.651162790697675,100,1049.4252873563216,3
582.0,48.6,0,7,58,2,11.64,9.965635738831615,3.4482758620689653,100,759.106529209622,3
183.0,119.0,0,4,18,0,3.66,9.836065573770492,0.0,0,-100.0,3
152.0,119.3,0,4,15,0,3.04,9.868421052631579,0.0,0,-100.0,3
1233.0,119.0,2,6,123,6,24.66,9.975669099756692,4.878048780487805,300,1116.5450121654499,3
74.0,119.0,2,7,7,0,1.48,9.45945945945946,0.0,0,-100.0,3
323.0,119.0,0,4,32,1,6.46,9.907120743034056,3.125,50,673.9938080495356,3
99.0,96.44,1,1,9,0,1.98,9.090909090909092,0.0,0,-100.0,3
363.0,119.0,2,2,36,1,7.26,9.917355371900827,2.7777777777777777,50,588.7052341597797,3
1038.0,142.94,1,3,103,5,20.76,9.922928709055876,4.854368932038835,250,1104.2389210019269,3
3.0,199.49,0,1,0,0,0.06,0.0,0.0,0,-100.0,3
841.0,62.58,2,4,84,4,16.82,9.988109393579073,4.761904761904762,200,1089.0606420927468,3
294.0,146.87,2,1,29,1,5.88,9.863945578231291,3.4482758620689653,50,750.3401360544218,3
2184.0,62.58,2,8,218,10,43.68,9.981684981684982,4.587155963302752,500,1044.6886446886447,3
1823.0,62.58,2,1,182,9,36.46,9.983543609434998,4.945054945054945,450,1134.2292923752057,3
174.0,62.58,2,3,17,0,3.48,9.770114942528735,0.0,0,-100.0,3
465.0,119.0,0,3,46,2,9.3,9.89247311827957,4.3478260869565215,100,975.2688172043011,3
296.0,62.58,2,1,29,1,5.92,9.797297297297296,3.4482758620689653,50,744.5945945945946,3
882.0,119.0,2,4,88,4,17.64,9.977324263038549,4.545454545454546,200,1033.7868480725624,3
2213.0,185.99,2,7,221,11,44.26,9.986443741527339,4.97737556561086,550,1142.6570266606416,3
512.0,62.58,2,8,51,2,10.24,9.9609375,3.9215686274509802,100,876.5625,3
4573.0,179.7,1,7,457,22,91.46000000000001,9.99343975508419,4.814004376367615,1100,1102.711567898535,3
4583.0,119.05,2,6,458,22,91.66,9.993454069386864,4.8034934497816595,1100,1100.087279074842,3
173.0,118.49,0,4,17,0,3.46,9.826589595375722,0.0,0,-100.0,3
1199.0,72.57,2,4,119,5,23.98,9.924937447873228,4.201680672268908,250,942.535446205171,3
367.0,150.68,2,2,36,1,7.34,9.809264305177113,2.7777777777777777,50,581.1989100817439,3
360.0,62.58,2,5,36,1,7.2,10.0,2.7777777777777777,50,594.4444444444443,3
55.0,142.52,1,3,5,0,1.1,9.090909090909092,0.0,0,-100.0,3
222.0,62.58,2,5,22,1,4.44,9.90990990990991,4.545454545454546,50,1026.126126126126,3
516.0,164.0,2,8,51,2,10.32,9.883720930232558,3.9215686274509802,100,868.9922480620156,3
49.0,119.34,0,1,4,0,0.98,8.16326530612245,0.0,0,-100.0,3
31.0,119.0,0,1,3,0,0.62,9.67741935483871,0.0,0,-100.0,3
449.0,215.76,0,7,44,2,8.98,9.799554565701559,4.545454545454546,100,1013.5857461024498,3
70.0,141.16,2,2,7,0,1.4000000000000001,10.0,0.0,0,-100.0,3
160.0,62.58,2,6,16,0,3.2,10.0,0.0,0,-100.0,3
1.0,62.58,0,4,0,0,0.02,0.0,0.0,0,-100.0,3
1102.0,119.0,0,1,110,5,22.04,9.98185117967332,4.545454545454546,250,1034.301270417423,3
121.0,119.0,0,3,12,0,2.42,9.917355371900827,0.0,0,-100.0,3
719.0,119.0,2,3,71,3,14.38,9.874826147426981,4.225352112676056,150,943.115438108484,3
2441.0,27.0,2,7,244,12,48.82,9.995903318312168,4.918032786885246,600,1129.0045063498565,3
183.0,62.58,2,4,18,0,3.66,9.836065573770492,0.0,0,-100.0,3
4592.0,62.57,2,4,459,22,91.84,9.995644599303136,4.793028322440087,1100,1097.7351916376306,3
1342.0,62.58,2,3,134,6,26.84,9.985096870342772,4.477611940298507,300,1017.7347242921014,3
1294.0,148.9,1,8,129,6,25.88,9.969088098918084,4.651162790697675,300,1059.1962905718701,3
94.0,119.0,2,4,9,0,1.8800000000000001,9.574468085106384,0.0,0,-100.0,3
524.0,146.86,1,3,52,2,10.48,9.923664122137405,3.8461538461538463,100,854.1984732824426,3
477.0,118.77,0,1,47,2,9.540000000000001,9.853249475890985,4.25531914893617,100,948.2180293501048,3
967.0,119.0,1,8,96,4,19.34,9.927611168562564,4.166666666666666,200,934.1261633919338,3
131.0,119.0,2,3,13,0,2.62,9.923664122137405,0.0,0,-100.0,3
1143.0,62.58,2,1,114,5,22.86,9.973753280839896,4.385964912280701,250,993.6132983377079,3
43.0,62.58,2,6,4,0,0.86,9.30232558139535,0.0,0,-100.0,3
1972.0,119.0,2,3,197,9,39.44,9.989858012170385,4.568527918781726,450,1040.973630831643,3
375.0,119.0,0,1,37,1,7.5,9.866666666666667,2.7027027027027026,50,566.6666666666667,3
264.0,119.0,2,3,26,1,5.28,9.848484848484848,3.8461538461538463,50,846.9696969696969,3
161.0,119.0,2,2,16,0,3.22,9.937888198757763,0.0,0,-100.0,3
1409.0,119.0,0,3,140,7,28.18,9.9361249112846,5.0,350,1142.0156139105748,3
187.0,118.58,0,3,18,0,3.74,9.62566844919786,0.0,0,-100.0,3
31.0,119.0,2,3,3,0,0.62,9.67741935483871,0.0,0,-100.0,3
982.0,119.0,2,4,98,4,19.64,9.979633401221996,4.081632653061225,200,918.3299389002037,3
5.0,62.58,2,6,0,0,0.1,0.0,0.0,0,-100.0,3
4.0,119.0,2,1,0,0,0.08,0.0,0.0,0,-100.0,3
26.0,119.0,0,4,2,0,0.52,7.6923076923076925,0.0,0,-100.0,3
103.0,119.0,2,2,10,0,2.06,9.70873786407767,0.0,0,-100.0,3
300.0,119.0,2,7,30,1,6.0,10.0,3.3333333333333335,50,733.3333333333333,3
1079.0,144.54,1,8,107,5,21.580000000000002,9.916589434661724,4.672897196261682,250,1058.4800741427246,3
2626.0,119.0,2,4,262,13,52.52,9.977151561309977,4.961832061068702,650,1137.6237623762377,3
132.0,62.58,2,6,13,0,2.64,9.848484848484848,0.0,0,-100.0,3
1.0,143.46,1,6,0,0,0.02,0.0,0.0,0,-100.0,3
890.0,71.89,0,1,89,4,17.8,10.0,4.49438202247191,200,1023.5955056179774,3
6781.0,119.0,0,3,678,33,135.62,9.998525291254976,4.867256637168142,1650,1116.634714643858,3
1082.0,141.88,1,8,108,5,21.64,9.981515711645102,4.62962962962963,250,1055.268022181146,3
3823.0,119.0,0,3,382,19,76.46000000000001,9.99215275961287,4.973821989528796,950,1142.479727962333,3
552.0,119.0,2,3,55,2,11.040000000000001,9.96376811594203,3.6363636363636362,100,805.7971014492753,3
1659.0,62.58,0,2,165,8,33.18,9.945750452079565,4.848484848484849,400,1105.5455093429775,3
66.0,62.58,2,7,6,0,1.32,9.090909090909092,0.0,0,-100.0,3
21.0,119.0,2,3,2,0,0.42,9.523809523809524,0.0,0,-100.0,3
486.0,62.58,2,7,48,2,9.72,9.876543209876543,4.166666666666666,100,928.8065843621398,3
8181.0,93.55,0,4,818,40,163.62,9.998777655543332,4.88997555012225,2000,1122.344456667889,3
894.0,119.0,2,7,89,4,17.88,9.955257270693513,4.49438202247191,200,1018.5682326621924,3
182.0,119.0,2,4,18,0,3.64,9.89010989010989,0.0,0,-100.0,3
203.0,141.72,1,8,20,1,4.0600000000000005,9.852216748768473,5.0,50,1131.5270935960589,3
1149.0,119.43,0,2,114,5,22.98,9.921671018276761,4.385964912280701,250,987.9025239338555,3
157.0,119.1,0,1,15,0,3.14,9.554140127388536,0.0,0,-100.0,3
648.0,75.2,2,7,64,3,12.96,9.876543209876543,4.6875,150,1057.4074074074072,3
387.0,119.0,2,7,38,1,7.74,9.819121447028424,2.631578947368421,50,545.9948320413436,3
113.0,119.0,0,7,11,0,2.2600000000000002,9.734513274336283,0.0,0,-100.0,3
0.0,62.57,2,6,0,0,0.0,0.0,0.0,0,0.0,3
1.0,119.07,2,8,0,0,0.02,0.0,0.0,0,-100.0,3
15.0,119.38,2,8,1,0,0.3,6.666666666666667,0.0,0,-100.0,3
1753.0,24.69,2,1,175,8,35.06,9.982886480319452,4.571428571428571,400,1040.901312036509,3
0.0,119.0,0,6,0,0,0.0,0.0,0.0,0,0.0,3
69.0,62.58,2,3,6,0,1.3800000000000001,8.695652173913043,0.0,0,-100.0,3
417.0,119.0,0,3,41,2,8.34,9.832134292565947,4.878048780487805,100,1099.0407673860911,3
135.0,118.34,0,7,13,0,2.7,9.62962962962963,0.0,0,-100.0,3
231.0,118.34,0,4,23,1,4.62,9.956709956709958,4.3478260869565215,50,982.2510822510824,3
2065.0,62.63,2,1,206,10,41.300000000000004,9.975786924939467,4.854368932038835,500,1110.6537530266341,3
974.0,251.4,1,3,97,4,19.48,9.958932238193018,4.123711340206185,200,926.694045174538,3
2327.0,62.58,2,1,232,11,46.54,9.969918349806619,4.741379310344827,550,1081.7791147400087,3
57.0,142.86,2,7,5,0,1.1400000000000001,8.771929824561402,0.0,0,-100.0,3
0.0,119.0,2,2,0,0,0.0,0.0,0.0,0,0.0,3
503.0,119.0,0,8,50,2,10.06,9.940357852882704,4.0,100,894.0357852882704,3
83.0,119.0,2,2,8,0,1.6600000000000001,9.63855421686747,0.0,0,-100.0,3
1118.0,119.05,1,7,111,5,22.36,9.928443649373882,4.504504504504505,250,1018.0679785330948,3
1880.0,147.52,2,7,188,9,37.6,10.0,4.787234042553192,450,1096.8085106382978,3
0.0,119.0,2,1,0,0,0.0,0.0,0.0,0,0.0,3
0.0,119.0,2,1,0,0,0.0,0.0,0.0,0,0.0,3
0.0,62.58,1,7,0,0,0.0,0.0,0.0,0,0.0,3
348.0,119.0,0,3,34,1,6.96,9.770114942528735,2.941176470588235,50,618.3908045977012,3
54.0,62.58,2,4,5,0,1.08,9.25925925925926,0.0,0,-100.0,3
2559.0,119.0,2,8,255,12,51.18,9.964830011723329,4.705882352941177,600,1072.3329425556858,3
74.0,119.02,1,1,7,0,1.48,9.45945945945946,0.0,0,-100.0,3
1602.0,119.0,2,1,160,8,32.04,9.987515605493133,5.0,400,1148.4394506866417,3
8095.0,62.57,2,1,809,40,161.9,9.993823347745522,4.944375772558715,2000,1135.3304508956144,3
224.0,62.58,2,1,22,1,4.48,9.821428571428571,4.545454545454546,50,1016.0714285714284,3
249.0,118.61,0,7,24,1,4.98,9.63855421686747,4.166666666666666,50,904.016064257028,3
68.0,119.0,2,4,6,0,1.36,8.823529411764707,0.0,0,-100.0,3
3015.0,266.03,2,3,301,15,60.300000000000004,9.983416252072969,4.983388704318937,750,1143.7810945273632,3
199.0,119.0,0,6,19,0,3.98,9.547738693467336,0.0,0,-100.0,3
787.0,62.33,0,7,78,3,15.74,9.91105463786531,3.8461538461538463,150,852.9860228716645,3
932.0,119.14,0,8,93,4,18.64,9.97854077253219,4.301075268817205,200,972.961373390558,3
286.0,119.0,0,3,28,1,5.72,9.79020979020979,3.571428571428571,50,774.1258741258741,3
161.0,119.0,0,1,16,0,3.22,9.937888198757763,0.0,0,-100.0,3
315.0,119.0,0,4,31,1,6.3,9.841269841269842,3.225806451612903,50,693.6507936507937,3
1978.0,119.02,1,1,197,9,39.56,9.959555106167846,4.568527918781726,450,1037.5126390293226,3
966.0,62.58,2,3,96,4,19.32,9.937888198757763,4.166666666666666,200,935.1966873706004,3
49.0,62.58,2,4,4,0,0.98,8.16326530612245,0.0,0,-100.0,3
2317.0,119.0,0,7,231,11,46.34,9.969788519637463,4.761904761904762,550,1086.8795856711263,3
54.0,62.58,2,1,5,0,1.08,9.25925925925926,0.0,0,-100.0,3
0.0,118.97,0,1,0,0,0.0,0.0,0.0,0,0.0,3
98.0,119.0,2,1,9,0,1.96,9.183673469387756,0.0,0,-100.0,3
3098.0,62.58,2,1,309,15,61.96,9.974176888315043,4.854368932038835,750,1110.4583602324078,3
293.0,62.58,2,6,29,1,5.86,9.897610921501707,3.4482758620689653,50,753.2423208191126,3
767.0,146.4,1,8,76,3,15.34,9.908735332464145,3.9473684210526314,150,877.8357235984355,3
92.0,62.56,0,7,9,0,1.84,9.782608695652174,0.0,0,-100.0,3
9.0,62.58,2,7,0,0,0.18,0.0,0.0,0,-100.0,3
37.0,119.0,2,1,3,0,0.74,8.108108108108109,0.0,0,-100.0,3
2383.0,119.0,2,3,238,11,47.660000000000004,9.987410826689047,4.621848739495799,550,1054.0075535039864,3
2199.0,119.0,2,3,219,10,43.980000000000004,9.959072305593452,4.5662100456621,500,1036.8804001819008,3
1599.0,119.0,2,1,159,7,31.98,9.943714821763603,4.40251572327044,350,994.4340212632894,3
54.0,62.58,2,4,5,0,1.08,9.25925925925926,0.0,0,-100.0,3
651.0,119.0,2,7,65,3,13.02,9.984639016897082,4.615384615384616,150,1052.073732718894,3
1583.0,62.58,2,4,158,7,31.66,9.98104864181933,4.430379746835443,350,1005.495893872394,3
3801.0,238.12,0,1,380,19,76.02,9.997369113391214,5.0,950,1149.6711391739018,3
433.0,62.58,2,3,43,2,8.66,9.930715935334874,4.651162790697675,100,1054.7344110854503,3
8.0,119.0,0,4,0,0,0.16,0.0,0.0,0,-100.0,3
1723.0,147.22,2,1,172,8,34.46,9.982588508415555,4.651162790697675,400,1060.7661056297156,3
1183.0,118.97,0,3,118,5,23.66,9.974640743871513,4.23728813559322,250,956.6356720202874,3
24.0,119.0,0,4,2,0,0.48,8.333333333333332,0.0,0,-100.0,3
50.0,146.4,0,3,5,0,1.0,10.0,0.0,0,-100.0,3
0.0,142.82,1,6,0,0,0.0,0.0,0.0,0,0.0,3
638.0,119.0,2,4,63,3,12.76,9.87460815047022,4.761904761904762,150,1075.5485893416928,3
1591.0,62.58,2,7,159,7,31.82,9.993714644877436,4.40251572327044,350,999.9371464487745,3
1451.0,160.0,0,3,145,7,29.02,9.993108201240524,4.827586206896552,350,1106.064782908339,3
139.0,118.97,0,8,13,0,2.7800000000000002,9.352517985611511,0.0,0,-100.0,3
1165.0,62.58,2,1,116,5,23.3,9.957081545064378,4.310344827586207,250,972.9613733905578,3
44.0,118.97,0,4,4,0,0.88,9.090909090909092,0.0,0,-100.0,3
249.0,119.0,0,3,24,1,4.98,9.63855421686747,4.166666666666666,50,904.016064257028,3
1.0,119.0,0,4,0,0,0.02,0.0,0.0,0,-100.0,3
180.0,119.0,0,3,18,0,3.6,10.0,0.0,0,-100.0,3
4.0,119.0,0,4,0,0,0.08,0.0,0.0,0,-100.0,3
22.0,119.0,0,4,2,0,0.44,9.090909090909092,0.0,0,-100.0,3
5.0,62.58,2,4,0,0,0.1,0.0,0.0,0,-100.0,3
179.0,119.0,2,4,17,0,3.58,9.497206703910614,0.0,0,-100.0,3
78.0,215.76,2,7,7,0,1.56,8.974358974358974,0.0,0,-100.0,3
0.0,119.0,2,7,0,0,0.0,0.0,0.0,0,0.0,3
326.0,144.01,1,7,32,1,6.5200000000000005,9.815950920245399,3.125,50,666.8711656441717,3
16.0,49.33,0,1,1,0,0.32,6.25,0.0,0,-100.0,3
64.0,119.0,2,6,6,0,1.28,9.375,0.0,0,-100.0,3
1.0,119.0,2,4,0,0,0.02,0.0,0.0,0,-100.0,3
288.0,119.0,2,3,28,1,5.76,9.722222222222223,3.571428571428571,50,768.0555555555557,3
601.0,119.0,2,4,60,3,12.02,9.983361064891847,5.0,150,1147.920133111481,3
680.0,142.82,1,3,68,3,13.6,10.0,4.411764705882353,150,1002.9411764705882,3
233.0,119.0,0,8,23,1,4.66,9.871244635193133,4.3478260869565215,50,972.961373390558,3
5.0,141.64,1,4,0,0,0.1,0.0,0.0,0,-100.0,3
897.0,119.02,2,7,89,4,17.94,9.92196209587514,4.49438202247191,200,1014.8272017837235,3
726.0,62.58,2,1,72,3,14.52,9.917355371900827,4.166666666666666,150,933.0578512396693,3
112.0,119.0,2,7,11,0,2.24,9.821428571428571,0.0,0,-100.0,3
73.0,119.0,2,3,7,0,1.46,9.58904109589041,0.0,0,-100.0,3
10111.0,118.99,0,6,1011,50,202.22,9.999010978142616,4.945598417408506,2500,1136.2773217288102,0
68.0,119.0,0,1,6,0,1.36,8.823529411764707,0.0,0,-100.0,3
321.0,149.05,1,3,32,1,6.42,9.968847352024921,3.125,50,678.816199376947,3
1711.0,118.78,0,4,171,8,34.22,9.994155464640562,4.678362573099415,400,1068.907071887785,3
679.0,62.58,2,2,67,3,13.58,9.867452135493373,4.477611940298507,150,1004.5655375552283,3
0.0,118.8,0,1,0,0,0.0,0.0,0.0,0,0.0,3
845.0,119.0,0,6,84,4,16.9,9.940828402366863,4.761904761904762,200,1083.4319526627219,3
27.0,147.11,2,6,2,0,0.54,7.4074074074074066,0.0,0,-100.0,3
169.0,218.01,0,7,16,0,3.38,9.467455621301776,0.0,0,-100.0,3
0.0,119.0,0,2,0,0,0.0,0.0,0.0,0,0.0,3
215.0,119.0,0,4,21,1,4.3,9.767441860465116,4.761904761904762,50,1062.7906976744187,3
371.0,62.58,2,7,37,1,7.42,9.973045822102426,2.7027027027027026,50,573.8544474393531,3
235.0,119.0,0,4,23,1,4.7,9.787234042553191,4.3478260869565215,50,963.8297872340426,3
1851.0,62.51,2,6,185,9,37.02,9.994597514856835,4.864864864864865,450,1115.5591572123176,3
7.0,119.0,0,3,0,0,0.14,0.0,0.0,0,-100.0,3
0.0,119.0,0,3,0,0,0.0,0.0,0.0,0,0.0,3
1186.0,119.34,0,7,118,5,23.72,9.949409780775717,4.23728813559322,250,953.9629005059023,3
105.0,142.8,2,3,10,0,2.1,9.523809523809524,0.0,0,-100.0,3
2354.0,119.0,2,7,235,11,47.08,9.983007646559049,4.680851063829787,550,1068.2242990654206,3
130.0,119.0,0,4,13,0,2.6,10.0,0.0,0,-100.0,3
3471.0,119.44,1,8,347,17,69.42,9.99711898588303,4.899135446685879,850,1124.4309997118985,3
1.0,119.0,2,7,0,0,0.02,0.0,0.0,0,-100.0,3
313.0,119.0,2,6,31,1,6.26,9.904153354632587,3.225806451612903,50,698.7220447284345,3
0.0,215.73,2,7,0,0,0.0,0.0,0.0,0,0.0,3
99.0,119.0,2,8,9,0,1.98,9.090909090909092,0.0,0,-100.0,3
63.0,119.0,0,1,6,0,1.26,9.523809523809524,0.0,0,-100.0,3
0.0,62.58,2,2,0,0,0.0,0.0,0.0,0,0.0,3
0.0,119.0,0,3,0,0,0.0,0.0,0.0,0,0.0,3
1173.0,62.53,2,4,117,5,23.46,9.974424552429667,4.273504273504273,250,965.6436487638533,3
227.0,118.56,1,7,22,1,4.54,9.691629955947137,4.545454545454546,50,1001.3215859030836,3
541.0,62.58,2,7,54,2,10.82,9.981515711645102,3.7037037037037033,100,824.2144177449168,3
500.0,62.58,2,7,50,2,10.0,10.0,4.0,100,900.0,3
0.0,119.0,0,6,0,0,0.0,0.0,0.0,0,0.0,3
280.0,62.58,2,3,28,1,5.6000000000000005,10.0,3.571428571428571,50,792.8571428571428,3
141.0,119.0,2,2,14,0,2.82,9.929078014184398,0.0,0,-100.0,3
1161.0,62.58,2,3,116,5,23.22,9.991386735572782,4.310344827586207,250,976.6580534022396,3
138.0,62.58,2,7,13,0,2.7600000000000002,9.420289855072465,0.0,0,-100.0,3
538.0,62.58,2,7,53,2,10.76,9.851301115241636,3.7735849056603774,100,829.3680297397768,3
36.0,119.0,2,2,3,0,0.72,8.333333333333332,0.0,0,-100.0,3
0.0,62.58,2,2,0,0,0.0,0.0,0.0,0,0.0,3
5053.0,118.46,0,3,505,25,101.06,9.994062932911142,4.9504950495049505,1250,1136.8889768454385,3
56.0,119.44,2,3,5,0,1.12,8.928571428571429,0.0,0,-100.0,3
296.0,62.58,2,3,29,1,5.92,9.797297297297296,3.4482758620689653,50,744.5945945945946,3
633.0,62.58,2,4,63,3,12.66,9.95260663507109,4.761904761904762,150,1084.8341232227488,3
1123.0,118.46,1,1,112,5,22.46,9.973285841495994,4.464285714285714,250,1013.0899376669634,3
1.0,145.66,2,6,0,0,0.02,0.0,0.0,0,-100.0,3
207.0,62.59,2,2,20,1,4.14,9.66183574879227,5.0,50,1107.729468599034,3
2927.0,62.58,2,7,292,14,58.54,9.976084728390845,4.794520547945205,700,1095.7635804578067,3
50.0,119.0,1,7,5,0,1.0,10.0,0.0,0,-100.0,3
215.0,143.53,1,4,21,1,4.3,9.767441860465116,4.761904761904762,50,1062.7906976744187,3
1228.0,143.28,2,6,122,6,24.560000000000002,9.93485342019544,4.918032786885246,300,1121.4983713355048,3
0.0,62.58,2,1,0,0,0.0,0.0,0.0,0,0.0,3
1547.0,118.53,0,1,154,7,30.94,9.95475113122172,4.545454545454546,350,1031.2217194570135,3
1.0,146.86,1,7,0,0,0.02,0.0,0.0,0,-100.0,3
43.0,118.86,0,7,4,0,0.86,9.30232558139535,0.0,0,-100.0,3
0.0,119.0,0,3,0,0,0.0,0.0,0.0,0,0.0,3
0.0,143.53,1,1,0,0,0.0,0.0,0.0,0,0.0,3
129.0,62.58,2,1,12,0,2.58,9.30232558139535,0.0,0,-100.0,3
286.0,62.58,2,6,28,1,5.72,9.79020979020979,3.571428571428571,50,774.1258741258741,3
1884.0,146.08,1,1,188,9,37.68,9.978768577494693,4.787234042553192,450,1094.2675159235669,3
451.0,62.58,2,2,45,2,9.02,9.977827050997783,4.444444444444445,100,1008.6474501108648,3
0.0,148.47,1,7,0,0,0.0,0.0,0.0,0,0.0,3
197.0,62.58,2,7,19,0,3.94,9.644670050761421,0.0,0,-100.0,3
242.0,62.58,2,1,24,1,4.84,9.917355371900827,4.166666666666666,50,933.0578512396693,3
873.0,62.57,2,1,87,4,17.46,9.965635738831615,4.597701149425287,200,1045.4753722794958,3
49.0,119.0,0,1,4,0,0.98,8.16326530612245,0.0,0,-100.0,3
207.0,62.58,2,3,20,1,4.14,9.66183574879227,5.0,50,1107.729468599034,3
3112.0,119.0,2,4,311,15,62.24,9.99357326478149,4.823151125401929,750,1105.012853470437,3
16.0,62.58,2,4,1,0,0.32,6.25,0.0,0,-100.0,3
2541.0,75.2,2,7,254,12,50.82,9.996064541519086,4.724409448818897,600,1080.637544273908,3
55.0,119.0,2,1,5,0,1.1,9.090909090909092,0.0,0,-100.0,3
1673.0,119.0,0,1,167,8,33.46,9.982068141063957,4.790419161676647,400,1095.457262402869,3
36.0,119.0,0,1,3,0,0.72,8.333333333333332,0.0,0,-100.0,3
0.0,181.58,0,8,0,0,0.0,0.0,0.0,0,0.0,3
793.0,119.0,0,1,79,3,15.860000000000001,9.962168978562422,3.79746835443038,150,845.7755359394703,3
225.0,119.0,2,4,22,1,4.5,9.777777777777779,4.545454545454546,50,1011.1111111111111,3
1569.0,119.0,2,1,156,7,31.38,9.94263862332696,4.487179487179487,350,1015.3601019757808,3
187.0,119.0,0,1,18,0,3.74,9.62566844919786,0.0,0,-100.0,3
107.0,119.0,2,3,10,0,2.14,9.345794392523365,0.0,0,-100.0,3
200.0,119.0,0,4,20,1,4.0,10.0,5.0,50,1150.0,3
899.0,62.58,1,4,89,4,17.98,9.899888765294772,4.49438202247191,200,1012.3470522803116,3
1697.0,119.0,0,3,169,8,33.94,9.95875073659399,4.733727810650888,400,1078.5503830288746,3
884.0,145.07,1,7,88,4,17.68,9.95475113122172,4.545454545454546,200,1031.2217194570137,3
152.0,145.74,1,4,15,0,3.04,9.868421052631579,0.0,0,-100.0,3
64.0,119.0,0,3,6,0,1.28,9.375,0.0,0,-100.0,3
285.0,49.63,0,1,28,1,5.7,9.824561403508772,3.571428571428571,50,777.1929824561403,3
439.0,119.0,0,7,43,2,8.78,9.79498861047836,4.651162790697675,100,1038.9521640091116,3
1503.0,62.55,2,7,150,7,30.060000000000002,9.980039920159681,4.666666666666667,350,1064.337990685296,3
21.0,119.0,0,6,2,0,0.42,9.523809523809524,0.0,0,-100.0,3
732.0,141.23,1,1,73,3,14.64,9.972677595628415,4.10958904109589,150,924.5901639344263,3
3124.0,25.65,2,7,312,15,62.480000000000004,9.98719590268886,4.807692307692308,750,1100.384122919334,3
5906.0,119.0,2,7,590,29,118.12,9.989840839823907,4.915254237288136,1450,1127.5651879444633,3
4.0,119.0,0,4,0,0,0.08,0.0,0.0,0,-100.0,3
0.0,142.58,1,6,0,0,0.0,0.0,0.0,0,0.0,3
866.0,119.0,0,4,86,4,17.32,9.930715935334874,4.651162790697675,200,1054.7344110854503,3
1258.0,118.58,0,4,125,6,25.16,9.936406995230525,4.8,300,1092.3688394276628,3
153.0,119.0,0,8,15,0,3.06,9.803921568627452,0.0,0,-100.0,3
1566.0,119.0,0,3,156,7,31.32,9.961685823754788,4.487179487179487,350,1017.4968071519796,3
1384.0,56.97,2,7,138,6,27.68,9.971098265895954,4.3478260869565215,300,983.8150289017341,3
367.0,62.58,2,7,36,1,7.34,9.809264305177113,2.7777777777777777,50,581.1989100817439,3
1054.0,119.0,0,3,105,5,21.080000000000002,9.962049335863378,4.761904761904762,250,1085.9582542694495,3
2431.0,141.64,0,8,243,12,48.620000000000005,9.995886466474701,4.938271604938271,600,1134.0600575894691,3
535.0,62.58,2,4,53,2,10.700000000000001,9.906542056074766,3.7735849056603774,100,834.5794392523363,3
565.0,118.75,0,7,56,2,11.3,9.91150442477876,3.571428571428571,100,784.9557522123894,3
2.0,62.58,2,1,0,0,0.04,0.0,0.0,0,-100.0,3
80.0,144.43,1,4,8,0,1.6,10.0,0.0,0,-100.0,3
41.0,62.58,2,6,4,0,0.8200000000000001,9.75609756097561,0.0,0,-100.0,3
32.0,62.58,2,7,3,0,0.64,9.375,0.0,0,-100.0,3
309.0,62.58,2,1,30,1,6.18,9.70873786407767,3.3333333333333335,50,709.0614886731391,3
493.0,119.0,2,3,49,2,9.86,9.939148073022313,4.081632653061225,100,914.1987829614604,3
13.0,119.0,0,1,1,0,0.26,7.6923076923076925,0.0,0,-100.0,3
3787.0,62.58,2,8,378,18,75.74,9.981515711645102,4.761904761904762,900,1088.2756799577503,3
1284.0,119.0,0,1,128,6,25.68,9.968847352024921,4.6875,300,1068.2242990654206,3
50.0,119.0,0,1,5,0,1.0,10.0,0.0,0,-100.0,3
18.0,119.0,0,7,1,0,0.36,5.555555555555555,0.0,0,-100.0,3
151.0,62.58,2,4,15,0,3.02,9.933774834437086,0.0,0,-100.0,3
0.0,62.43,2,8,0,0,0.0,0.0,0.0,0,0.0,3
75.0,348.0,0,1,7,0,1.5,9.333333333333334,0.0,0,-100.0,3
10506.0,119.0,0,3,1050,52,210.12,9.994288977727013,4.9523809523809526,2600,1137.388159147154,0
3522.0,222.0,0,8,352,17,70.44,9.994321408290743,4.829545454545454,850,1106.700738216922,3
0.0,118.53,0,7,0,0,0.0,0.0,0.0,0,0.0,3
0.0,214.92,0,7,0,0,0.0,0.0,0.0,0,0.0,3
28.0,118.96,0,1,2,0,0.56,7.142857142857142,0.0,0,-100.0,3
14.0,128.46,2,1,1,0,0.28,7.142857142857142,0.0,0,-100.0,3
259.0,62.58,0,4,25,1,5.18,9.652509652509652,4.0,50,865.2509652509654,3
13.0,119.0,0,3,1,0,0.26,7.6923076923076925,0.0,0,-100.0,3
1428.0,118.88,0,2,142,7,28.560000000000002,9.943977591036415,4.929577464788732,350,1125.4901960784314,3
867.0,62.58,2,1,86,4,17.34,9.91926182237601,4.651162790697675,200,1053.4025374855823,3
7.0,62.58,2,7,0,0,0.14,0.0,0.0,0,-100.0,3
3051.0,62.58,2,4,305,15,61.02,9.996722386102917,4.918032786885246,750,1129.1052114060965,3
1014.0,62.58,2,1,101,5,20.28,9.960552268244575,4.9504950495049505,250,1132.7416173570018,3
49.0,62.58,2,2,4,0,0.98,8.16326530612245,0.0,0,-100.0,3
32.0,62.58,2,4,3,0,0.64,9.375,0.0,0,-100.0,3
